Generated using GEOMAGIA50.v3.3 on Nov/28/2023
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],SigmaAgeID,N_Ba,n_Ba[meas.],n_Ba[acc.],Ba[microT],SigmaBa[microT],VDM[E22_AmE2],SigmaVDM[E22_AmE2],N_Dir,n_Dir[meas.],n_Dir[acc.],Dec[deg.],Inc[deg.],Alpha95[deg.],K,MaxAF[mT],MaxTemp[deg.C],PubDataID,SiteName,LocationName,SiteLat[deg.],SiteLon[deg.],CountryRegionID,ArcheoVolcanic,MatID,PIMethID,AltMonID,MDMonID,CoolRID,AnisoID,DirMethID,DirAnalysisID,DatMethID,SpecTypeID,RefID,CompilationID,UploadMonth,UploadYear,Uploader,Editor,LastEditDate,UID,CrossUID,CrossRefID
      -40950,        7800,        7800,           2,           3,           4,           3,       59.30,        4.10,        8.76,        0.61,          10,        -999,          12,       41.30,       71.40,        2.00,      583.00,         200,         640,-999,B1,Reykjanes Peninsula - Base,     63.8800,    337.6800,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8729,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           5,        -999,           6,       12.20,       70.40,        1.70,     2104.00,         200,         640,-999,FAG1,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8730,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           4,        -999,           4,        4.70,       71.00,        9.60,       93.00,         200,         640,-999,FAG2,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8731,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           4,        -999,           5,        3.20,       68.10,        8.90,      109.00,         200,         640,-999,FAG3,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8732,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           6,        -999,           6,       14.50,       58.20,        3.00,      499.00,         200,         640,-999,FAG4,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8733,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           3,        -999,           3,       12.20,       76.10,       10.50,      140.00,         200,         640,-999,FAG5,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8734,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           5,        -999,           6,        4.70,       72.20,        5.60,      188.00,         200,         640,-999,FAG6,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8735,-1,-1
      -40950,        7800,        7800,           2,        -999,           2,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           5,        -999,           5,       19.70,       71.30,        4.30,      325.00,         200,         640,-999,FAG7,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8736,-1,-1
      -40950,        7800,        7800,           2,        -999,           3,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           4,        -999,           4,       26.50,       74.90,        3.20,      803.00,         200,         640,-999,FAG8,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8737,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           6,        -999,           6,       13.40,       67.90,        3.60,      339.00,         200,         640,-999,FAG9,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8738,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           3,        -999,           3,       35.30,       72.60,       13.90,       80.00,         200,         640,-999,FAG10,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8739,-1,-1
      -40950,        7800,        7800,           2,           4,           4,           4,       47.80,        1.10,        6.77,        0.16,           5,        -999,           6,       11.70,       75.10,        6.30,      146.00,         200,         640,-999,FAG11,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8740,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           5,        -999,           5,       14.70,       75.10,        4.60,      293.00,         200,         640,-999,FAG12,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8741,-1,-1
      -40950,        7800,        7800,           2,           2,           3,           2,       33.50,        0.20,        4.86,        0.03,           6,        -999,           6,       23.50,       73.00,        4.70,      219.00,         200,         640,-999,FAG13,Reykjanes Peninsula - Fagradalsfjall,     63.8800,    337.6900,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8742,-1,-1
      -40950,        7800,        7800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           6,        -999,           6,       68.70,       80.80,        3.90,      292.00,         200,         640,-999,FS1,Reykjanes Peninsula - Festarfjall,     63.8600,    337.6700,          34,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8743,-1,-1
      -40950,        7800,        7800,           2,           2,           4,           2,       28.50,        2.20,        4.01,        0.31,           6,        -999,           6,       86.10,       75.70,        5.40,      154.00,         200,         640,-999,FS2,Reykjanes Peninsula - Festarfjall,     63.8600,    337.6600,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8744,-1,-1
      -40950,        7800,        7800,           2,        -999,           3,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           5,        -999,           6,       73.30,       79.50,        5.80,      173.00,         200,         640,-999,SI1,Reykjanes Peninsula - Siglubergshals,     63.8600,    337.6700,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8745,-1,-1
      -40950,        7800,        7800,           2,           1,           3,           1,       27.40,     -999.00,        3.80,     -999.00,           6,        -999,           6,       64.60,       77.10,        4.40,      233.00,         200,         640,-999,SI2,Reykjanes Peninsula - Siglubergshals,     63.8600,    337.6700,          34,Volcanic,4,2,2,1,          -1,           1,           3,           1,113,1,         491,-1,1,2011,Fabio Donadini,-999,-999,8746,-1,-1
      -40900,        7800,        7800,           2,           1,        -999,           8,        4.20,        0.20,        1.06,        0.05,           3,        -999,          97,      258.60,      -15.50,        2.30,     -999.00,        -999,        -999,-999,SK,Skalamaelifell,     64.1200,    338.4500,          34,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,113,1,         147,1001;1006,-999,2007,Fabio Donadini,-999,-999,3504,-1,-1
      -40824,          -1,          -1,           2,           1,        -999,           2,       13.06,        0.70,     -999.00,     -999.00,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,        -999,233,736.18-737.08 m,Hawaii Island - Kilauea (SOH-1 Core),     19.4830,    205.1000,          18,Volcanic,4,7,1,-1,           0,           0,           0,           0,106,3,          49,1006,-999,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1163,-1,-1
      -40800,          -1,          -1,           2,           1,        -999,           2,       36.40,        1.70,        8.75,        0.41,           1,        -999,           3,     -999.00,       25.20,        2.80,     -999.00,        -999,        -999,-999,-999,Hawaii Island - Kilauea (SOH-4 Core),     19.4700,    205.1000,          18,Volcanic,4,2,1,-1,          -1,          -1,           0,           0,107;109,1,         135,1001;1006;1011,-999,2007,Fabio Donadini,-999,-999,3358,-1,-1
      -40750,        1800,        2800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,        -999,          22,          10,      165.30,      -38.70,        3.60,     -999.00,        -999,        -999,-999,CC140,Mt Ruapehu - Mangawhero,    -39.3147,    175.5432,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           2,           1,107,1,         830,-1,5,2019,Maxwell Brown,-999,-999,11878,-1,-1
      -40685,        1515,        1307,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           4,        -999,        -999,     -999.00,       49.20,     -999.00,     -999.00,        -999,        -999,184.5 m,27,Hawaii Island - HSDP1,     19.7500,    204.9200,          18,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,102,1,         827,-1,5,2019,Maxwell Brown,-999,-999,11838,-1,-1
      -40600,        3800,        3800,           2,        -999,        -999,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,        -999,        -999,      165.80,      -22.40,        5.00,     -999.00,        -999,        -999,-999,184,Auckland Volcanic Field - McLennan Hills,    -36.9217,    174.8467,          35,Volcanic,4,-1,-1,-1,          -1,          -1,           0,           0,113,1,         402,-1,-999,2009,Fabio Donadini,-999,-999,8055,-1,-1
      -40550,        1000,        1000,           2,        -999,           8,        -999,     -999.00,     -999.00,     -999.00,     -999.00,           8,          11,           8,      309.40,      -75.30,       13.40,       18.00,        -999,        -999,-999,MC41,Bravant,     45.7288,      2.8858,           3,Volcanic,4,-1,-1,-1,          -1,          -1,           3,           1,107;113,1,         828,-1,5,2019,Maxwell Brown,-999,-999,11868,-1,-1
