,t,lat,lon,F,dF,D,dD,I,dI,colat,rad,dt,FID,UID
1060,-200.0,35.5,-6.0,56600.0,5320.0,2.0,4.6,53.4,2.7,54.5,6371.2,100,ERDA/2101/,1060
1061,-195.0,53.1,14.1,,,-25.1,7.1,69.5,2.4,36.9,6371.2,100,ERDA/2101/,1061
1062,-195.0,53.5,13.6,,,8.7,6.4,67.2,2.4,36.5,6371.2,100,ERDA/2101/,1062
1063,-190.0,54.0,107.5,65900.0,8200.0,,,,,36.0,6371.2,100,ERDA/2101/,1063
1064,-190.0,43.4,246.5,76300.0,5000.0,,,,,46.6,6371.2,100,ERDA/2101/,1064
1065,-180.0,46.2,237.8,,,-12.8,6.6,68.1,2.4,43.8,6371.2,100,ERDA/2101/,1065
1066,-175.0,37.9,22.9,55000.0,5000.0,,,,,52.1,6371.2,100,ERDA/2101/,1066
1067,-175.0,42.1,42.3,59000.0,7000.0,-29.0,3.6,47.0,2.4,47.9,6371.2,100,ERDA/2101/,1067
1068,-175.0,37.9,22.9,55000.0,5000.0,,,,,52.1,6371.2,100,ERDA/2101/,1068
1069,-175.0,37.0,67.0,55700.0,5600.0,,,,,53.0,6371.2,100,ERDA/2101/,1069
1070,-175.0,37.2,67.3,55600.0,5600.0,,,,,52.8,6371.2,100,ERDA/2101/,1070
1071,-170.0,19.4,204.1,54240.0,9640.0,-4.3,2.9,31.1,2.4,70.6,6371.2,100,ERDA/2101/,1071
1072,-170.0,19.5,204.6,55590.0,12740.0,-2.6,2.9,32.9,2.4,70.5,6371.2,100,ERDA/2101/,1072
1073,-170.0,19.5,204.6,55590.0,12740.0,,,,,70.5,6371.2,100,ERDA/2101/,1073
1074,-170.0,19.5,204.6,73390.0,5000.0,,,,,70.5,6371.2,100,ERDA/2101/,1074
1075,-170.0,19.7,204.8,,,-7.9,2.9,31.6,2.4,70.3,6371.2,100,ERDA/2101/,1075
1076,-170.0,19.7,204.9,,,-7.1,2.9,33.2,2.4,70.3,6371.2,100,ERDA/2101/,1076
1077,-160.0,38.0,23.7,53900.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1077
1078,-160.0,38.0,23.7,52000.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1078
1079,-155.0,19.5,205.1,53020.0,5000.0,,,,,70.5,6371.2,100,ERDA/2101/,1079
1080,-155.0,37.9,22.9,44100.0,5000.0,,,,,52.1,6371.2,100,ERDA/2101/,1080
1081,-155.0,23.0,113.1,34100.0,5000.0,,,,,67.0,6371.2,100,ERDA/2101/,1081
1082,-155.0,23.2,109.7,36800.0,5000.0,,,,,66.8,6371.2,100,ERDA/2101/,1082
1083,-155.0,34.7,112.7,45300.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,1083
1084,-155.0,37.9,22.9,50000.0,5000.0,,,,,52.1,6371.2,100,ERDA/2101/,1084
1085,-150.0,39.5,30.0,65100.0,9000.0,,,,,50.5,6371.2,100,ERDA/2101/,1085
1086,-150.0,31.0,40.5,52400.0,5000.0,,,,,59.0,6371.2,100,ERDA/2101/,1086
1087,-150.0,33.9,247.2,59640.0,5000.0,,,,,56.1,6371.2,100,ERDA/2101/,1087
1088,-150.0,19.4,260.8,55900.0,5400.0,,,,,70.6,6371.2,100,ERDA/2101/,1088
1089,-150.0,33.2,248.1,39900.0,5000.0,,,,,56.8,6371.2,100,ERDA/2101/,1089
1090,-150.0,33.2,248.1,51600.0,8980.0,,,,,56.8,6371.2,100,ERDA/2101/,1090
1091,-150.0,33.2,248.1,88900.0,5000.0,,,,,56.8,6371.2,100,ERDA/2101/,1091
1092,-150.0,-16.5,291.3,33470.0,5000.0,,,,,106.5,6371.2,100,ERDA/2101/,1092
1093,-150.0,-16.5,291.3,30260.0,5000.0,,,,,106.5,6371.2,100,ERDA/2101/,1093
1094,-150.0,41.3,13.4,52750.0,5000.0,,,,,48.7,6371.2,100,ERDA/2101/,1094
1095,-150.0,42.0,43.0,68000.0,7600.0,,,,,48.0,6371.2,100,ERDA/2101/,1095
1096,-150.0,42.0,43.0,67000.0,7500.0,,,,,48.0,6371.2,100,ERDA/2101/,1096
1097,-150.0,42.0,43.0,61000.0,8800.0,,,,,48.0,6371.2,100,ERDA/2101/,1097
1098,-150.0,42.6,41.5,57100.0,11400.0,,,,,47.4,6371.2,100,ERDA/2101/,1098
1099,-150.0,42.1,42.3,59000.0,5000.0,,,64.0,2.4,47.9,6371.2,100,ERDA/2101/,1099
1100,-150.0,42.3,44.6,52000.0,5200.0,-4.0,4.9,60.0,2.4,47.7,6371.2,100,ERDA/2101/,1100
1101,-150.0,42.3,45.5,63500.0,5000.0,-23.0,5.0,60.3,2.4,47.7,6371.2,100,ERDA/2101/,1101
1102,-150.0,47.5,35.7,85000.0,5000.0,-6.0,10.2,76.0,2.4,42.5,6371.2,100,ERDA/2101/,1102
1103,-150.0,47.5,35.6,83000.0,5000.0,-4.0,10.6,76.5,2.4,42.5,6371.2,100,ERDA/2101/,1103
1104,-150.0,42.3,45.5,50000.0,8500.0,,,,,47.7,6371.2,100,ERDA/2101/,1104
1105,-150.0,41.9,43.5,58000.0,9900.0,,,,,48.1,6371.2,100,ERDA/2101/,1105
1106,-150.0,41.0,48.0,54000.0,6900.0,,,,,49.0,6371.2,100,ERDA/2101/,1106
1107,-150.0,34.7,139.4,71000.0,14200.0,,,,,55.3,6371.2,100,ERDA/2101/,1107
1108,-150.0,37.0,67.0,56500.0,5700.0,,,,,53.0,6371.2,100,ERDA/2101/,1108
1109,-150.0,37.2,67.3,56500.0,5700.0,,,,,52.8,6371.2,100,ERDA/2101/,1109
1110,-150.0,34.5,135.9,68710.0,5000.0,,,,,55.5,6371.2,100,ERDA/2101/,1110
1111,-150.0,40.4,16.7,,,-1.7,4.6,57.9,2.4,49.6,6371.2,100,ERDA/2101/,1111
1112,-150.0,40.4,16.7,,,-1.7,4.6,57.9,2.4,49.6,6371.2,100,ERDA/2101/,1112
1113,-150.0,42.1,3.1,,,-8.5,5.5,63.5,2.4,47.9,6371.2,100,ERDA/2101/,1113
1114,-150.0,51.4,357.7,,,-10.1,5.9,65.4,2.4,38.6,6371.2,100,ERDA/2101/,1114
1115,-150.0,50.6,357.6,,,-0.1,6.8,68.8,2.4,39.4,6371.2,100,ERDA/2101/,1115
1116,-150.0,57.3,357.5,,,-11.7,45.4,,,32.7,6371.2,100,ERDA/2101/,1116
1117,-150.0,57.9,355.3,,,-0.9,6.8,68.7,2.4,32.1,6371.2,100,ERDA/2101/,1117
1118,-150.0,42.1,42.3,,,,,64.0,2.4,47.9,6371.2,100,ERDA/2101/,1118
1119,-150.0,47.5,35.6,,,-2.0,9.0,74.0,2.4,42.5,6371.2,100,ERDA/2101/,1119
1120,-150.0,42.5,27.5,69010.0,5000.0,,,,,47.5,6371.2,100,ERDA/2101/,1120
1121,-150.0,19.5,204.1,,,-1.4,2.7,26.9,2.4,70.5,6371.2,100,ERDA/2101/,1121
1122,-145.0,36.8,10.4,71000.0,5000.0,-2.4,4.6,57.5,2.4,53.2,6371.2,100,ERDA/2101/,1122
1123,-145.0,39.1,26.6,50500.0,10100.0,,,,,50.9,6371.2,100,ERDA/2101/,1123
1124,-125.0,43.3,246.7,70800.0,6100.0,,,,,46.7,6371.2,100,ERDA/2101/,1124
1125,-125.0,42.1,42.3,49000.0,7000.0,-11.0,4.2,54.0,2.4,47.9,6371.2,100,ERDA/2101/,1125
1126,-125.0,37.0,67.0,50400.0,5000.0,,,,,53.0,6371.2,100,ERDA/2101/,1126
1127,-125.0,37.2,67.3,50400.0,5000.0,,,,,52.8,6371.2,100,ERDA/2101/,1127
1128,-125.0,16.4,267.3,,,-3.7,2.6,17.9,2.4,73.6,6371.2,100,ERDA/2101/,1128
1129,-125.0,47.5,19.1,,,-0.8,7.5,70.8,2.4,42.5,6371.2,100,ERDA/2101/,1129
1130,-125.0,44.9,19.8,66440.0,6960.0,-3.0,5.6,63.7,2.4,45.1,6371.2,100,ERDA/2101/,1130
1131,-125.0,47.6,7.6,75040.0,5000.0,-13.3,6.8,63.9,3.0,42.4,6371.2,100,ERDA/2101/,1131
1132,-110.0,37.6,61.8,46500.0,9700.0,,,,,52.4,6371.2,100,ERDA/2101/,1132
1133,-105.0,38.0,23.7,60900.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1133
1134,-100.0,19.0,256.0,48900.0,5000.0,,,,,71.0,6371.2,100,ERDA/2101/,1134
1135,-100.0,18.4,256.2,,,,,,,71.6,6371.2,100,ERDA/2101/,1135
1136,-100.0,19.0,256.0,48300.0,5000.0,,,,,71.0,6371.2,100,ERDA/2101/,1136
1137,-100.0,19.0,256.0,62500.0,5000.0,,,,,71.0,6371.2,100,ERDA/2101/,1137
1138,-100.0,29.8,31.0,59000.0,5000.0,,,,,60.2,6371.2,100,ERDA/2101/,1138
1139,-100.0,12.0,79.7,36200.0,5000.0,,,,,78.0,6371.2,100,ERDA/2101/,1139
1140,-100.0,12.1,78.1,38800.0,5000.0,,,,,77.9,6371.2,100,ERDA/2101/,1140
1141,-100.0,19.4,204.2,69820.0,5000.0,-1.7,3.1,38.6,2.4,70.6,6371.2,100,ERDA/2101/,1141
1142,-100.0,-8.4,282.0,29000.0,5000.0,,,,,98.4,6371.2,100,ERDA/2101/,1142
1143,-100.0,-8.4,282.0,39000.0,5000.0,,,,,98.4,6371.2,100,ERDA/2101/,1143
1144,-100.0,-8.4,282.0,69000.0,5000.0,,,,,98.4,6371.2,100,ERDA/2101/,1144
1145,-100.0,43.5,11.9,56750.0,5000.0,,,,,46.5,6371.2,100,ERDA/2101/,1145
1146,-100.0,42.5,11.2,63800.0,5000.0,,,,,47.5,6371.2,100,ERDA/2101/,1146
1147,-100.0,42.0,43.0,66000.0,7400.0,,,,,48.0,6371.2,100,ERDA/2101/,1147
1148,-100.0,42.0,43.0,60000.0,6800.0,,,,,48.0,6371.2,100,ERDA/2101/,1148
1149,-100.0,42.0,43.0,62000.0,7000.0,,,,,48.0,6371.2,100,ERDA/2101/,1149
1150,-100.0,42.1,42.3,63000.0,12600.0,,,,,47.9,6371.2,100,ERDA/2101/,1150
1151,-100.0,42.1,42.3,62600.0,5000.0,,,60.9,2.4,47.9,6371.2,100,ERDA/2101/,1151
1152,-100.0,40.5,50.0,58540.0,5000.0,,,43.5,2.4,49.5,6371.2,100,ERDA/2101/,1152
1153,-100.0,34.7,135.6,74600.0,14900.0,,,,,55.3,6371.2,100,ERDA/2101/,1153
1154,-100.0,30.0,31.0,58000.0,11600.0,,,,,60.0,6371.2,100,ERDA/2101/,1154
1155,-100.0,34.5,135.9,73180.0,5000.0,,,,,55.5,6371.2,100,ERDA/2101/,1155
1156,-100.0,-6.0,282.0,25400.0,5000.0,,,,,96.0,6371.2,100,ERDA/2101/,1156
1157,-100.0,39.5,356.0,,,-4.0,4.7,58.2,2.4,50.5,6371.2,100,ERDA/2101/,1157
1158,-100.0,40.4,16.2,,,-6.4,5.2,61.5,2.4,49.6,6371.2,100,ERDA/2101/,1158
1159,-100.0,40.4,16.8,,,-6.9,4.6,58.0,2.4,49.6,6371.2,100,ERDA/2101/,1159
1160,-100.0,41.3,15.6,,,4.8,5.4,63.0,2.4,48.7,6371.2,100,ERDA/2101/,1160
1161,-100.0,54.1,11.9,,,-0.2,7.2,70.0,2.4,35.9,6371.2,100,ERDA/2101/,1161
1162,-100.0,44.3,0.3,,,-2.4,5.3,62.4,2.4,45.7,6371.2,100,ERDA/2101/,1162
1163,-100.0,44.3,0.3,,,2.6,5.6,64.1,2.4,45.7,6371.2,100,ERDA/2101/,1163
1164,-100.0,47.7,16.6,,,-0.2,6.6,68.0,2.4,42.3,6371.2,100,ERDA/2101/,1164
1165,-100.0,51.5,0.4,,,2.0,5.8,64.9,2.4,38.5,6371.2,100,ERDA/2101/,1165
1166,-100.0,34.7,112.7,53000.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,1166
1167,-100.0,28.2,113.0,44000.0,5000.0,,,,,61.8,6371.2,100,ERDA/2101/,1167
1168,-95.0,54.0,107.5,64000.0,8000.0,,,,,36.0,6371.2,100,ERDA/2101/,1168
1169,-95.0,51.0,0.2,,,-9.4,6.8,63.4,3.0,39.0,6371.2,100,ERDA/2101/,1169
1170,-95.0,34.7,112.7,42000.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,1170
1171,-95.0,34.7,112.7,55300.0,5000.0,,,,,55.3,6371.2,100,ERDA/2101/,1171
1172,-95.0,34.4,109.2,59100.0,5000.0,,,,,55.6,6371.2,100,ERDA/2101/,1172
1173,-90.0,-35.9,144.5,58900.0,5900.0,,,,,125.9,6371.2,100,ERDA/2101/,1173
1174,-90.0,34.7,107.8,,,1.0,2.9,33.2,2.4,55.3,6371.2,100,ERDA/2101/,1174
1175,-90.0,34.7,112.7,,,1.0,2.9,33.2,2.4,55.3,6371.2,100,ERDA/2101/,1175
1176,-90.0,43.9,1.8,,,-2.6,5.5,63.5,2.4,46.1,6371.2,100,ERDA/2101/,1176
1177,-85.0,51.3,1.0,,,2.0,7.9,71.8,2.4,38.7,6371.2,100,ERDA/2101/,1177
1178,-85.0,51.3,1.0,,,8.1,7.0,69.2,2.4,38.7,6371.2,100,ERDA/2101/,1178
1179,-85.0,51.3,1.0,,,8.0,11.3,64.4,4.9,38.7,6371.2,100,ERDA/2101/,1179
1180,-80.0,19.9,260.8,54800.0,6600.0,-8.0,3.0,36.0,2.4,70.1,6371.2,100,ERDA/2101/,1180
1181,-80.0,19.8,204.2,71970.0,5000.0,,,,,70.2,6371.2,100,ERDA/2101/,1181
1182,-80.0,19.8,204.2,65530.0,15790.0,,,,,70.2,6371.2,100,ERDA/2101/,1182
1183,-80.0,51.5,0.2,,,3.1,15.4,64.9,6.5,38.5,6371.2,100,ERDA/2101/,1183
1184,-75.0,29.5,30.6,56670.0,5000.0,,,47.7,2.4,60.5,6371.2,100,ERDA/2101/,1184
1185,-75.0,47.8,18.1,,,-9.4,7.3,69.4,2.6,42.2,6371.2,100,ERDA/2101/,1185
1186,-75.0,40.7,17.9,,,-3.3,4.6,58.0,2.4,49.3,6371.2,100,ERDA/2101/,1186
1187,-75.0,40.7,17.9,,,-3.3,4.6,58.0,2.4,49.3,6371.2,100,ERDA/2101/,1187
1188,-75.0,46.0,3.3,,,-7.9,6.0,65.7,2.4,44.0,6371.2,100,ERDA/2101/,1188
1189,-75.0,47.8,20.7,,,-5.5,4.7,58.6,2.4,42.2,6371.2,100,ERDA/2101/,1189
1190,-75.0,51.8,358.6,,,-2.5,8.1,72.3,2.4,38.2,6371.2,100,ERDA/2101/,1190
1191,-75.0,51.1,359.4,,,-7.9,8.2,66.1,3.3,38.9,6371.2,100,ERDA/2101/,1191
1192,-75.0,51.2,359.6,,,-9.6,5.8,64.8,2.4,38.8,6371.2,100,ERDA/2101/,1192
1193,-70.0,37.4,25.3,,,1.9,4.0,51.9,2.4,52.6,6371.2,100,ERDA/2101/,1193
1194,-70.0,37.4,25.3,,,1.9,4.0,51.9,2.4,52.6,6371.2,100,ERDA/2101/,1194
1195,-70.0,37.4,25.3,,,-7.9,3.6,47.1,2.4,52.6,6371.2,100,ERDA/2101/,1195
1196,-70.0,37.4,25.3,,,-5.5,4.3,55.2,2.4,52.6,6371.2,100,ERDA/2101/,1196
1197,-65.0,38.0,23.7,52900.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1197
1198,-65.0,38.0,23.7,50000.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1198
1199,-65.0,19.4,204.5,,,3.4,3.0,36.3,2.4,70.6,6371.2,100,ERDA/2101/,1199
1200,-65.0,19.4,204.6,,,-2.3,2.7,23.7,2.4,70.6,6371.2,100,ERDA/2101/,1200
1201,-65.0,30.5,116.4,,,,,47.8,2.4,59.5,6371.2,100,ERDA/2101/,1201
1202,-60.0,16.7,266.8,39800.0,5000.0,,,,,73.3,6371.2,100,ERDA/2101/,1202
1203,-60.0,16.7,266.8,50000.0,5000.0,,,,,73.3,6371.2,100,ERDA/2101/,1203
1204,-60.0,-35.9,144.5,44200.0,7400.0,29.2,4.6,-57.4,2.4,125.9,6371.2,100,ERDA/2101/,1204
1205,-60.0,44.4,0.2,,,-3.7,5.4,62.9,2.4,45.6,6371.2,100,ERDA/2101/,1205
1206,-55.0,35.0,25.0,43600.0,9600.0,,,,,55.0,6371.2,100,ERDA/2101/,1206
1207,-55.0,51.1,359.4,,,-8.6,5.9,65.3,2.4,38.9,6371.2,100,ERDA/2101/,1207
1208,-50.0,11.1,77.4,37700.0,5000.0,,,,,78.9,6371.2,100,ERDA/2101/,1208
1209,-50.0,34.6,135.6,62300.0,5000.0,,,,,55.4,6371.2,100,ERDA/2101/,1209
1210,-50.0,41.2,14.1,74800.0,5000.0,,,,,48.8,6371.2,100,ERDA/2101/,1210
1211,-50.0,42.5,11.2,69800.0,5000.0,-1.4,5.5,63.4,2.4,47.5,6371.2,100,ERDA/2101/,1211
1212,-50.0,42.5,11.2,66500.0,5000.0,-3.8,6.1,66.3,2.4,47.5,6371.2,100,ERDA/2101/,1212
1213,-50.0,42.5,11.2,62200.0,5000.0,-5.4,5.5,63.5,2.4,47.5,6371.2,100,ERDA/2101/,1213
1214,-50.0,42.5,11.2,62800.0,5000.0,-1.2,5.5,63.2,2.4,47.5,6371.2,100,ERDA/2101/,1214
1215,-50.0,42.5,11.2,64500.0,5000.0,-7.5,5.4,62.7,2.4,47.5,6371.2,100,ERDA/2101/,1215
1216,-50.0,42.0,43.0,64000.0,7200.0,,,,,48.0,6371.2,100,ERDA/2101/,1216
1217,-50.0,42.0,43.0,66000.0,7400.0,,,,,48.0,6371.2,100,ERDA/2101/,1217
1218,-50.0,42.1,42.3,43400.0,5000.0,-23.6,5.0,60.8,2.4,47.9,6371.2,100,ERDA/2101/,1218
1219,-50.0,42.1,42.3,59000.0,5000.0,-29.0,3.6,46.5,2.4,47.9,6371.2,100,ERDA/2101/,1219
1220,-50.0,42.1,42.3,53200.0,5000.0,-8.3,4.8,59.0,2.4,47.9,6371.2,100,ERDA/2101/,1220
1221,-50.0,42.3,45.5,33900.0,5000.0,-18.5,4.6,58.0,2.4,47.7,6371.2,100,ERDA/2101/,1221
1222,-50.0,45.5,32.5,65620.0,5000.0,,,61.0,2.4,44.5,6371.2,100,ERDA/2101/,1222
1223,-50.0,46.7,31.9,74000.0,5000.0,10.0,10.2,76.0,2.4,43.3,6371.2,100,ERDA/2101/,1223
1224,-50.0,46.7,31.9,72000.0,5000.0,10.5,8.0,72.0,2.4,43.3,6371.2,100,ERDA/2101/,1224
1225,-50.0,42.1,42.3,48000.0,6600.0,,,,,47.9,6371.2,100,ERDA/2101/,1225
1226,-50.0,42.1,42.3,57000.0,5700.0,,,,,47.9,6371.2,100,ERDA/2101/,1226
1227,-50.0,42.1,42.3,57000.0,6500.0,,,,,47.9,6371.2,100,ERDA/2101/,1227
1228,-50.0,31.0,109.1,78000.0,15600.0,,,,,59.0,6371.2,100,ERDA/2101/,1228
1229,-50.0,19.3,260.8,59900.0,7700.0,1.1,3.0,34.1,2.4,70.7,6371.2,100,ERDA/2101/,1229
1230,-50.0,37.0,67.0,32500.0,5000.0,,,,,53.0,6371.2,100,ERDA/2101/,1230
1231,-50.0,37.0,67.0,31600.0,5000.0,,,,,53.0,6371.2,100,ERDA/2101/,1231
1232,-50.0,37.2,67.3,51200.0,5100.0,,,,,52.8,6371.2,100,ERDA/2101/,1232
1233,-50.0,37.2,67.3,49900.0,5000.0,,,,,52.8,6371.2,100,ERDA/2101/,1233
1234,-50.0,65.5,343.0,72000.0,5000.0,,,77.4,2.4,24.5,6371.2,100,ERDA/2101/,1234
1235,-50.0,63.0,341.5,61000.0,5000.0,-12.0,16.4,76.8,3.7,27.0,6371.2,100,ERDA/2101/,1235
1236,-50.0,65.8,343.0,82000.0,5000.0,-3.3,12.6,78.7,2.4,24.200000000000003,6371.2,100,ERDA/2101/,1236
1237,-50.0,37.4,14.4,,,5.1,5.3,60.0,2.6,52.6,6371.2,100,ERDA/2101/,1237
1238,-50.0,14.7,269.5,,,-1.7,2.8,29.5,2.4,75.3,6371.2,100,ERDA/2101/,1238
1239,-50.0,42.1,359.2,,,-8.5,5.5,63.5,2.4,47.9,6371.2,100,ERDA/2101/,1239
1240,-50.0,43.2,1.1,,,-3.1,4.8,59.4,2.4,46.8,6371.2,100,ERDA/2101/,1240
1241,-50.0,51.0,0.2,,,8.9,4.5,57.2,2.4,39.0,6371.2,100,ERDA/2101/,1241
1242,-50.0,51.0,0.2,,,-13.6,6.8,68.8,2.4,39.0,6371.2,100,ERDA/2101/,1242
1243,-50.0,51.0,0.2,,,-12.5,5.7,64.4,2.4,39.0,6371.2,100,ERDA/2101/,1243
1244,-50.0,51.3,1.0,,,5.7,13.1,66.4,5.2,38.7,6371.2,100,ERDA/2101/,1244
1245,-50.0,46.7,31.9,,,8.5,8.2,72.5,2.4,43.3,6371.2,100,ERDA/2101/,1245
1246,-50.0,35.5,-6.0,61200.0,5000.0,-6.1,4.2,54.3,2.4,54.5,6371.2,100,ERDA/2101/,1246
1247,-50.0,42.1,42.3,49000.0,9800.0,,,,,47.9,6371.2,100,ERDA/2101/,1247
1248,-40.0,43.5,6.8,,,-6.4,5.7,64.3,2.4,46.5,6371.2,100,ERDA/2101/,1248
1249,-40.0,19.8,204.5,,,-6.2,2.8,30.2,2.4,70.2,6371.2,100,ERDA/2101/,1249
1250,-35.0,19.3,260.8,66800.0,10100.0,-9.9,3.0,35.4,2.4,70.7,6371.2,100,ERDA/2101/,1250
1251,-35.0,19.5,204.4,,,0.3,2.8,30.4,2.4,70.5,6371.2,100,ERDA/2101/,1251
1252,-35.0,37.4,25.3,,,-5.5,4.3,55.2,2.4,52.6,6371.2,100,ERDA/2101/,1252
1253,-30.0,19.5,205.1,45250.0,5000.0,,,17.6,2.4,70.5,6371.2,100,ERDA/2101/,1253
1254,-30.0,27.7,78.7,36500.0,7300.0,,,,,62.3,6371.2,100,ERDA/2101/,1254
1255,-30.0,19.5,205.1,46400.0,5000.0,,,17.6,2.4,70.5,6371.2,100,ERDA/2101/,1255
1256,-30.0,39.0,17.1,,,-2.9,4.9,59.8,2.4,51.0,6371.2,100,ERDA/2101/,1256
1257,-30.0,44.2,238.2,,,10.2,8.3,72.7,2.4,45.8,6371.2,100,ERDA/2101/,1257
1258,-25.0,39.5,30.0,57600.0,11500.0,,,,,50.5,6371.2,100,ERDA/2101/,1258
1259,-25.0,29.8,31.0,49500.0,5000.0,,,,,60.2,6371.2,100,ERDA/2101/,1259
1260,-25.0,46.1,3.4,65500.0,5000.0,,,,,43.9,6371.2,100,ERDA/2101/,1260
1261,-25.0,16.9,263.7,,,-2.7,3.0,36.0,2.4,73.1,6371.2,100,ERDA/2101/,1261
1262,-25.0,17.0,263.3,,,-0.6,3.0,35.1,2.4,73.0,6371.2,100,ERDA/2101/,1262
1263,-25.0,17.0,263.3,,,0.2,3.2,39.2,2.4,73.0,6371.2,100,ERDA/2101/,1263
1264,-25.0,53.2,356.0,,,-7.5,7.5,70.4,2.5,36.8,6371.2,100,ERDA/2101/,1264
1265,-25.0,53.2,356.0,,,-7.8,24.6,78.1,5.0,36.8,6371.2,100,ERDA/2101/,1265
1266,-20.0,54.0,107.5,63300.0,8000.0,,,,,36.0,6371.2,100,ERDA/2101/,1266
1267,-20.0,43.2,2.1,64600.0,5000.0,,,,,46.8,6371.2,100,ERDA/2101/,1267
1268,-20.0,57.1,10.0,67300.0,5000.0,,,,,32.9,6371.2,100,ERDA/2101/,1268
1269,-20.0,31.0,40.5,54100.0,5000.0,,,,,59.0,6371.2,100,ERDA/2101/,1269
1270,-20.0,43.5,11.9,64600.0,5000.0,,,,,46.5,6371.2,100,ERDA/2101/,1270
1271,-15.0,38.0,23.7,50000.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1271
1272,-15.0,43.3,1.4,60200.0,5000.0,,,,,46.7,6371.2,100,ERDA/2101/,1272
1273,-15.0,44.3,11.2,,,-3.2,5.5,63.4,2.4,45.7,6371.2,100,ERDA/2101/,1273
1274,-15.0,19.6,74.9,39100.0,7800.0,,,,,70.4,6371.2,100,ERDA/2101/,1274
1275,-15.0,38.0,23.7,45000.0,5000.0,,,,,52.0,6371.2,100,ERDA/2101/,1275
1276,-15.0,43.1,2.3,,,-0.1,5.2,62.0,2.4,46.9,6371.2,100,ERDA/2101/,1276
1277,-10.0,37.6,61.8,39300.0,8300.0,,,,,52.4,6371.2,100,ERDA/2101/,1277
1278,-10.0,37.6,61.8,56100.0,11600.0,,,,,52.4,6371.2,100,ERDA/2101/,1278
1279,-10.0,39.3,20.9,50500.0,6600.0,,,,,50.7,6371.2,100,ERDA/2101/,1279
1280,-10.0,42.0,43.0,57000.0,5000.0,,,,,48.0,6371.2,100,ERDA/2101/,1280
1281,-10.0,31.0,109.1,,,,,,,59.0,6371.2,100,ERDA/2101/,1281
1282,-10.0,38.5,359.2,,,0.3,4.6,57.3,2.4,51.5,6371.2,100,ERDA/2101/,1282
1283,-5.0,51.8,7.2,,,-4.2,6.3,66.8,2.4,38.2,6371.2,100,ERDA/2101/,1283
1284,-5.0,39.9,111.8,,,,,53.2,2.4,50.1,6371.2,100,ERDA/2101/,1284
1285,0.0,33.9,247.2,50350.0,10770.0,,,,,56.1,6371.2,100,ERDA/2101/,1285
1286,0.0,33.9,247.2,80440.0,5000.0,,,,,56.1,6371.2,100,ERDA/2101/,1286
1287,0.0,19.0,256.0,83400.0,5000.0,,,,,71.0,6371.2,100,ERDA/2101/,1287
1288,0.0,43.0,3.0,62500.0,5000.0,,,,,47.0,6371.2,100,ERDA/2101/,1288
1289,0.0,29.8,31.0,51000.0,5000.0,,,,,60.2,6371.2,100,ERDA/2101/,1289
1290,0.0,-11.5,282.8,31740.0,5000.0,,,,,101.5,6371.2,100,ERDA/2101/,1290
1291,0.0,34.6,135.6,57700.0,5000.0,,,,,55.4,6371.2,100,ERDA/2101/,1291
1292,0.0,-8.4,285.0,37700.0,5000.0,,,,,98.4,6371.2,100,ERDA/2101/,1292
1293,0.0,45.8,4.9,67310.0,5000.0,,,,,44.2,6371.2,100,ERDA/2101/,1293
1294,0.0,43.3,2.4,71000.0,5000.0,,,,,46.7,6371.2,100,ERDA/2101/,1294
1295,0.0,42.0,43.0,57000.0,6500.0,,,,,48.0,6371.2,100,ERDA/2101/,1295
1296,0.0,47.5,110.2,51200.0,5100.0,,,64.2,5.4,42.5,6371.2,100,ERDA/2101/,1296
1297,0.0,42.1,42.3,48500.0,5000.0,-11.2,4.2,53.8,2.4,47.9,6371.2,100,ERDA/2101/,1297
1298,0.0,45.0,34.0,71850.0,5000.0,,,46.0,2.4,45.0,6371.2,100,ERDA/2101/,1298
1299,0.0,55.0,109.0,47800.0,5000.0,,,,,35.0,6371.2,100,ERDA/2101/,1299
1300,0.0,55.0,109.0,64300.0,6400.0,,,,,35.0,6371.2,100,ERDA/2101/,1300
1301,0.0,43.4,6.4,65000.0,6000.0,,,60.5,2.4,46.6,6371.2,100,ERDA/2101/,1301
1302,0.0,39.5,30.0,59100.0,8400.0,,,,,50.5,6371.2,100,ERDA/2101/,1302
1303,0.0,40.0,72.0,34700.0,5000.0,,,,,50.0,6371.2,100,ERDA/2101/,1303
1304,0.0,59.2,24.3,77900.0,5000.0,,,,,30.8,6371.2,100,ERDA/2101/,1304
1305,0.0,40.4,16.8,,,-3.6,3.9,51.4,2.4,49.6,6371.2,100,ERDA/2101/,1305
1306,0.0,37.9,12.8,,,-4.5,7.6,58.2,4.0,52.1,6371.2,100,ERDA/2101/,1306
1307,0.0,13.3,271.4,,,-2.5,2.8,29.0,2.4,76.7,6371.2,100,ERDA/2101/,1307
